Date,seriesA,seriesB
2012-05-25,2837.530029296875,1317.8199462890625
2012-05-29,2870.989990234375,1332.4200439453125
2012-05-30,2837.360107421875,1313.3199462890625
2012-05-31,2827.340087890625,1310.3299560546875
2012-06-01,2747.47998046875,1278.0400390625
2012-06-04,2760.010009765625,1278.1800537109375
2012-06-05,2778.110107421875,1285.5
2012-06-06,2844.719970703125,1315.1300048828125
2012-06-07,2831.02001953125,1314.989990234375
2012-06-08,2858.419921875,1325.6600341796875
2012-06-11,2809.72998046875,1308.9300537109375
2012-06-12,2843.070068359375,1324.1800537109375
2012-06-13,2818.610107421875,1314.8800048828125
2012-06-14,2836.330078125,1329.0999755859375
2012-06-15,2872.800048828125,1342.8399658203125
2012-06-18,2895.330078125,1344.780029296875
2012-06-19,2929.760009765625,1357.97998046875
2012-06-20,2930.449951171875,1355.68994140625
2012-06-21,2859.090087890625,1325.510009765625
2012-06-22,2892.419921875,1335.02001953125
2012-06-25,2836.159912109375,1313.719970703125
2012-06-26,2854.06005859375,1319.989990234375
2012-06-27,2875.320068359375,1331.8499755859375
2012-06-28,2849.489990234375,1329.0400390625
2012-06-29,2935.050048828125,1362.1600341796875
2012-07-02,2951.22998046875,1365.510009765625
2012-07-03,2976.080078125,1374.02001953125
2012-07-05,2976.1201171875,1367.5799560546875
2012-07-06,2937.330078125,1354.6800537109375
2012-07-09,2931.77001953125,1352.4599609375
2012-07-10,2902.330078125,1341.469970703125
2012-07-11,2887.97998046875,1341.449951171875
2012-07-12,2866.18994140625,1334.760009765625
2012-07-13,2908.469970703125,1356.780029296875
2012-07-16,2896.93994140625,1353.6400146484375
2012-07-17,2910.0400390625,1363.6700439453125
2012-07-18,2942.60009765625,1372.780029296875
2012-07-19,2965.89990234375,1376.510009765625
2012-07-20,2925.300048828125,1362.6600341796875
2012-07-23,2890.14990234375,1350.52001953125
2012-07-24,2862.989990234375,1338.31005859375
2012-07-25,2854.239990234375,1337.8900146484375
2012-07-26,2893.25,1360.02001953125
2012-07-27,2958.090087890625,1385.969970703125
2012-07-30,2945.840087890625,1385.300048828125
2012-07-31,2939.52001953125,1379.3199462890625
2012-08-01,2920.2099609375,1375.3199462890625
2012-08-02,2909.77001953125,1365.0
2012-08-03,2967.89990234375,1390.989990234375
2012-08-06,2989.909912109375,1394.22998046875
2012-08-07,3015.860107421875,1401.3499755859375
2012-08-08,3011.25,1402.219970703125
2012-08-09,3018.639892578125,1402.800048828125
2012-08-10,3020.860107421875,1405.8699951171875
2012-08-13,3022.52001953125,1404.1099853515625
2012-08-14,3016.97998046875,1403.9300537109375
2012-08-15,3030.929931640625,1405.530029296875
2012-08-16,3062.389892578125,1415.510009765625
2012-08-17,3076.590087890625,1418.1600341796875
2012-08-20,3076.2099609375,1418.1300048828125
2012-08-21,3067.260009765625,1413.1700439453125
2012-08-22,3073.669921875,1413.489990234375
2012-08-23,3053.39990234375,1402.0799560546875
2012-08-24,3069.7900390625,1411.1300048828125
2012-08-27,3073.18994140625,1410.43994140625
2012-08-28,3077.139892578125,1409.300048828125
2012-08-29,3081.18994140625,1410.489990234375
2012-08-30,3048.7099609375,1399.47998046875
2012-08-31,3066.9599609375,1406.5799560546875
2012-09-04,3075.06005859375,1404.93994140625
2012-09-05,3069.27001953125,1403.43994140625
2012-09-06,3135.81005859375,1432.1199951171875
2012-09-07,3136.419921875,1437.9200439453125
2012-09-10,3104.02001953125,1429.0799560546875
2012-09-11,3104.530029296875,1433.56005859375
2012-09-12,3114.31005859375,1436.56005859375
2012-09-13,3155.830078125,1459.989990234375
2012-09-14,3183.949951171875,1465.77001953125
2012-09-17,3178.669921875,1461.18994140625
2012-09-18,3177.800048828125,1459.3199462890625
2012-09-19,3182.6201171875,1461.050048828125
2012-09-20,3175.9599609375,1460.260009765625
2012-09-21,3179.9599609375,1460.1500244140625
2012-09-24,3160.780029296875,1456.8900146484375
2012-09-25,3117.72998046875,1441.5899658203125
2012-09-26,3093.699951171875,1433.3199462890625
2012-09-27,3136.60009765625,1447.1500244140625
2012-09-28,3116.22998046875,1440.6700439453125
2012-10-01,3113.530029296875,1444.489990234375
2012-10-02,3120.0400390625,1445.75
2012-10-03,3135.22998046875,1450.989990234375
2012-10-04,3149.4599609375,1461.4000244140625
2012-10-05,3136.18994140625,1460.9300537109375
2012-10-08,3112.35009765625,1455.8800048828125
2012-10-09,3065.02001953125,1441.47998046875
2012-10-10,3051.780029296875,1432.56005859375
2012-10-11,3049.409912109375,1432.8399658203125
2012-10-12,3044.110107421875,1428.5899658203125
2012-10-15,3064.179931640625,1440.1300048828125
2012-10-16,3101.169921875,1454.9200439453125
2012-10-17,3104.1201171875,1460.9100341796875
2012-10-18,3072.8701171875,1457.3399658203125
2012-10-19,3005.6201171875,1433.18994140625
2012-10-22,3016.9599609375,1433.8199462890625
2012-10-23,2990.4599609375,1413.1099853515625
2012-10-24,2981.699951171875,1408.75
2012-10-25,2986.1201171875,1412.969970703125
2012-10-26,2987.949951171875,1411.93994140625
2012-10-31,2977.22998046875,1412.1600341796875
2012-11-01,3020.06005859375,1427.5899658203125
2012-11-02,2982.1298828125,1414.199951171875
2012-11-05,2999.659912109375,1417.260009765625
2012-11-06,3011.929931640625,1428.3900146484375
2012-11-07,2937.2900390625,1394.530029296875
2012-11-08,2895.580078125,1377.510009765625
2012-11-09,2904.8701171875,1379.8499755859375
2012-11-12,2904.25,1380.030029296875
2012-11-13,2883.889892578125,1374.530029296875
2012-11-14,2846.81005859375,1355.489990234375
2012-11-15,2836.93994140625,1353.3299560546875
2012-11-16,2853.1298828125,1359.8800048828125
2012-11-19,2916.070068359375,1386.8900146484375
2012-11-20,2916.679931640625,1387.81005859375
2012-11-21,2926.550048828125,1391.030029296875
2012-11-23,2966.85009765625,1409.1500244140625
2012-11-26,2976.780029296875,1406.2900390625
2012-11-27,2967.7900390625,1398.93994140625
2012-11-28,2991.780029296875,1409.9300537109375
2012-11-29,3012.030029296875,1415.949951171875
2012-11-30,3010.239990234375,1416.1800537109375
2012-12-03,3002.199951171875,1409.4599609375
2012-12-04,2996.68994140625,1407.050048828125
2012-12-05,2973.699951171875,1409.280029296875
2012-12-06,2989.27001953125,1413.93994140625
2012-12-07,2978.0400390625,1418.0699462890625
2012-12-10,2986.9599609375,1418.550048828125
2012-12-11,3022.300048828125,1427.8399658203125
2012-12-12,3013.81005859375,1428.47998046875
2012-12-13,2992.159912109375,1419.449951171875
2012-12-14,2971.330078125,1413.5799560546875
2012-12-17,3010.60009765625,1430.3599853515625
2012-12-18,3054.530029296875,1446.7900390625
2012-12-19,3044.360107421875,1435.81005859375
2012-12-20,3050.389892578125,1443.68994140625
2012-12-21,3021.010009765625,1430.1500244140625
2012-12-24,3012.60009765625,1426.6600341796875
2012-12-26,2990.159912109375,1419.8299560546875
2012-12-27,2985.909912109375,1418.0999755859375
2012-12-28,2960.31005859375,1402.4300537109375
2012-12-31,3019.510009765625,1426.18994140625
2013-01-02,3112.260009765625,1462.4200439453125
2013-01-03,3100.570068359375,1459.3699951171875
2013-01-04,3101.659912109375,1466.469970703125
2013-01-07,3098.81005859375,1461.8900146484375
2013-01-08,3091.81005859375,1457.1500244140625
2013-01-09,3105.81005859375,1461.02001953125
2013-01-10,3121.760009765625,1472.1199951171875
2013-01-11,3125.6298828125,1472.050048828125
2013-01-14,3117.5,1470.6800537109375
2013-01-15,3110.780029296875,1472.3399658203125
2013-01-16,3117.5400390625,1472.6300048828125
2013-01-17,3136.0,1480.93994140625
2013-01-18,3134.7099609375,1485.97998046875
2013-01-22,3143.179931640625,1492.56005859375
2013-01-23,3153.669921875,1494.81005859375
2013-01-24,3130.3798828125,1494.8199462890625
2013-01-25,3149.7099609375,1502.9599609375
2013-01-28,3154.300048828125,1500.1800537109375
2013-01-29,3153.659912109375,1507.8399658203125
2013-01-30,3142.31005859375,1501.9599609375
2013-01-31,3142.1298828125,1498.1099853515625
2013-02-01,3179.10009765625,1513.1700439453125
2013-02-04,3131.169921875,1495.7099609375
2013-02-05,3171.580078125,1511.2900390625
2013-02-06,3168.47998046875,1512.1199951171875
2013-02-07,3165.1298828125,1509.3900146484375
2013-02-08,3193.8701171875,1517.9300537109375
2013-02-11,3192.0,1517.010009765625
2013-02-12,3186.489990234375,1519.4300537109375
2013-02-13,3196.8798828125,1520.3299560546875
2013-02-14,3198.659912109375,1521.3800048828125
2013-02-15,3192.030029296875,1519.7900390625
2013-02-19,3213.590087890625,1530.93994140625
2013-02-20,3164.409912109375,1511.949951171875
2013-02-21,3131.489990234375,1502.4200439453125
2013-02-22,3161.820068359375,1515.5999755859375
2013-02-25,3116.25,1487.8499755859375
2013-02-26,3129.64990234375,1496.93994140625
2013-02-27,3162.260009765625,1515.989990234375
2013-02-28,3160.18994140625,1514.6800537109375
2013-03-01,3169.739990234375,1518.199951171875
2013-03-04,3182.030029296875,1525.199951171875
2013-03-05,3224.1298828125,1539.7900390625
2013-03-06,3222.3701171875,1541.4599609375
2013-03-07,3232.090087890625,1544.260009765625
2013-03-08,3244.3701171875,1551.1800537109375
2013-03-11,3252.8701171875,1556.219970703125
2013-03-12,3242.320068359375,1552.47998046875
2013-03-13,3245.1201171875,1554.52001953125
2013-03-14,3258.929931640625,1563.22998046875
2013-03-15,3249.070068359375,1560.699951171875
2013-03-18,3237.590087890625,1552.0999755859375
2013-03-19,3229.10009765625,1548.3399658203125
2013-03-20,3254.18994140625,1558.7099609375
2013-03-21,3222.60009765625,1545.800048828125
2013-03-22,3245.0,1556.8900146484375
2013-03-25,3235.300048828125,1551.68994140625
2013-03-26,3252.47998046875,1563.77001953125
2013-03-27,3256.52001953125,1562.8499755859375
2013-03-28,3267.52001953125,1569.18994140625
2013-04-01,3239.169921875,1562.1700439453125
2013-04-02,3254.860107421875,1570.25
2013-04-03,3218.60009765625,1553.68994140625
2013-04-04,3224.97998046875,1559.97998046875
2013-04-05,3203.860107421875,1553.280029296875
2013-04-08,3222.25,1563.0699462890625
2013-04-09,3237.860107421875,1568.6099853515625
2013-04-10,3297.25,1587.72998046875
2013-04-11,3300.159912109375,1593.3699951171875
2013-04-12,3294.949951171875,1588.8499755859375
2013-04-15,3216.489990234375,1552.3599853515625
2013-04-16,3264.6298828125,1574.5699462890625
2013-04-17,3204.669921875,1552.010009765625
2013-04-18,3166.360107421875,1541.6099853515625
2013-04-19,3206.06005859375,1555.25
2013-04-22,3233.550048828125,1562.5
2013-04-23,3269.330078125,1578.780029296875
2013-04-24,3269.64990234375,1578.7900390625
2013-04-25,3289.989990234375,1585.1600341796875
2013-04-26,3279.260009765625,1582.239990234375
2013-04-29,3307.02001953125,1593.6099853515625
2013-04-30,3328.7900390625,1597.5699462890625
2013-05-01,3299.1298828125,1582.699951171875
2013-05-02,3340.6201171875,1597.5899658203125
2013-05-03,3378.6298828125,1614.4200439453125
2013-05-06,3392.969970703125,1617.5
2013-05-07,3396.6298828125,1625.9599609375
2013-05-08,3413.27001953125,1632.68994140625
2013-05-09,3409.169921875,1626.6700439453125
2013-05-10,3436.580078125,1633.699951171875
2013-05-13,3438.7900390625,1633.77001953125
2013-05-14,3462.610107421875,1650.3399658203125
2013-05-15,3471.6201171875,1658.780029296875
2013-05-16,3465.239990234375,1650.469970703125
2013-05-17,3498.969970703125,1667.469970703125
2013-05-20,3496.429931640625,1666.2900390625
2013-05-21,3502.1201171875,1669.1600341796875
2013-05-22,3463.300048828125,1655.3499755859375
2013-05-23,3459.419921875,1650.510009765625
2013-05-24,3459.139892578125,1649.5999755859375
2013-05-28,3488.889892578125,1660.06005859375
2013-05-29,3467.52001953125,1648.3599853515625
2013-05-30,3491.300048828125,1654.4100341796875
2013-05-31,3455.909912109375,1630.739990234375
2013-06-03,3465.3701171875,1640.4200439453125
2013-06-04,3445.260009765625,1631.3800048828125
2013-06-05,3401.47998046875,1608.9000244140625
2013-06-06,3424.050048828125,1622.56005859375
2013-06-07,3469.219970703125,1643.3800048828125
2013-06-10,3473.77001953125,1642.81005859375
2013-06-11,3436.949951171875,1626.1300048828125
2013-06-12,3400.429931640625,1612.52001953125
2013-06-13,3445.360107421875,1636.3599853515625
2013-06-14,3423.56005859375,1626.72998046875
2013-06-17,3452.1298828125,1639.0400390625
2013-06-18,3482.179931640625,1651.81005859375
2013-06-19,3443.199951171875,1628.9300537109375
2013-06-20,3364.639892578125,1588.18994140625
2013-06-21,3357.25,1592.4300537109375
2013-06-24,3320.760009765625,1573.0899658203125
2013-06-25,3347.889892578125,1588.030029296875
2013-06-26,3376.219970703125,1603.260009765625
2013-06-27,3401.860107421875,1613.199951171875
2013-06-28,3403.25,1606.280029296875
2013-07-01,3434.489990234375,1614.9599609375
2013-07-02,3433.39990234375,1614.0799560546875
2013-07-03,3443.669921875,1615.4100341796875
2013-07-05,3479.3798828125,1631.8900146484375
2013-07-08,3484.830078125,1640.4599609375
2013-07-09,3504.260009765625,1652.3199462890625
2013-07-10,3520.760009765625,1652.6199951171875
2013-07-11,3578.300048828125,1675.02001953125
2013-07-12,3600.080078125,1680.18994140625
2013-07-15,3607.489990234375,1682.5
2013-07-16,3598.5,1676.260009765625
2013-07-17,3610.0,1680.9100341796875
2013-07-18,3611.280029296875,1689.3699951171875
2013-07-19,3587.610107421875,1692.0899658203125
2013-07-22,3600.389892578125,1695.530029296875
2013-07-23,3579.27001953125,1692.3900146484375
2013-07-24,3579.60009765625,1685.93994140625
2013-07-25,3605.18994140625,1690.25
2013-07-26,3613.159912109375,1691.6500244140625
2013-07-29,3599.139892578125,1685.3299560546875
2013-07-30,3616.469970703125,1685.9599609375
2013-07-31,3626.3701171875,1685.72998046875
2013-08-01,3675.739990234375,1706.8699951171875
2013-08-02,3689.590087890625,1709.6700439453125
2013-08-05,3692.949951171875,1707.1400146484375
2013-08-06,3665.77001953125,1697.3699951171875
2013-08-07,3654.010009765625,1690.9100341796875
2013-08-08,3669.1201171875,1697.47998046875
2013-08-09,3660.110107421875,1691.4200439453125
2013-08-12,3669.949951171875,1689.469970703125
2013-08-13,3684.43994140625,1694.1600341796875
2013-08-14,3669.27001953125,1685.3900146484375
2013-08-15,3606.1201171875,1661.3199462890625
2013-08-16,3602.780029296875,1655.8299560546875
2013-08-19,3589.090087890625,1646.06005859375
2013-08-20,3613.590087890625,1652.3499755859375
2013-08-21,3599.7900390625,1642.800048828125
2013-08-22,3638.7099609375,1656.9599609375
2013-08-23,3657.7900390625,1663.5
2013-08-26,3657.570068359375,1656.780029296875
2013-08-27,3578.52001953125,1630.47998046875
2013-08-28,3593.35009765625,1634.9599609375
2013-08-29,3620.300048828125,1638.1700439453125
2013-08-30,3589.8701171875,1632.969970703125
2013-09-03,3612.610107421875,1639.77001953125
2013-09-04,3649.0400390625,1653.0799560546875
2013-09-05,3658.780029296875,1655.0799560546875
2013-09-06,3660.010009765625,1655.1700439453125
2013-09-09,3706.179931640625,1671.7099609375
2013-09-10,3729.02001953125,1683.989990234375
2013-09-11,3725.010009765625,1689.1300048828125
2013-09-12,3715.969970703125,1683.4200439453125
2013-09-13,3722.179931640625,1687.989990234375
2013-09-16,3717.85009765625,1697.5999755859375
2013-09-17,3745.699951171875,1704.760009765625
2013-09-18,3783.639892578125,1725.52001953125
2013-09-19,3789.3798828125,1722.3399658203125
2013-09-20,3774.72998046875,1709.9100341796875
2013-09-23,3765.2900390625,1701.8399658203125
2013-09-24,3768.25,1697.4200439453125
2013-09-25,3761.10009765625,1692.77001953125
2013-09-26,3787.429931640625,1698.6700439453125
2013-09-27,3781.590087890625,1691.75
2013-09-30,3771.47998046875,1681.550048828125
2013-10-01,3817.97998046875,1695.0
2013-10-02,3815.02001953125,1693.8699951171875
2013-10-03,3774.340087890625,1678.6600341796875
2013-10-04,3807.75,1690.5
2013-10-07,3770.3798828125,1676.1199951171875
2013-10-08,3694.830078125,1655.449951171875
2013-10-09,3677.780029296875,1656.4000244140625
2013-10-10,3760.75,1692.56005859375
2013-10-11,3791.8701171875,1703.199951171875
2013-10-14,3815.280029296875,1710.1400146484375
2013-10-15,3794.010009765625,1698.06005859375
2013-10-16,3839.429931640625,1721.5400390625
2013-10-17,3863.14990234375,1733.1500244140625
2013-10-18,3914.280029296875,1744.5
2013-10-21,3920.050048828125,1744.6600341796875
2013-10-22,3929.570068359375,1754.6700439453125
2013-10-23,3907.070068359375,1746.3800048828125
2013-10-24,3928.9599609375,1752.0699462890625
2013-10-25,3943.360107421875,1759.77001953125
2013-10-28,3940.1298828125,1762.1099853515625
2013-10-29,3952.340087890625,1771.949951171875
2013-10-30,3930.6201171875,1763.31005859375
2013-10-31,3919.7099609375,1756.5400390625
2013-11-01,3922.0400390625,1761.6400146484375
2013-11-04,3936.590087890625,1767.9300537109375
2013-11-05,3939.860107421875,1762.969970703125
2013-11-06,3931.949951171875,1770.489990234375
2013-11-07,3857.330078125,1747.1500244140625
2013-11-08,3919.22998046875,1770.6099853515625
2013-11-11,3919.7900390625,1771.8900146484375
2013-11-12,3919.919921875,1767.68994140625
2013-11-13,3965.580078125,1782.0
2013-11-14,3972.739990234375,1790.6199951171875
2013-11-15,3985.969970703125,1798.1800537109375
2013-11-18,3949.070068359375,1791.530029296875
2013-11-19,3931.550048828125,1787.8699951171875
2013-11-20,3921.27001953125,1781.3699951171875
2013-11-21,3969.159912109375,1795.8499755859375
2013-11-22,3991.64990234375,1804.760009765625
2013-11-25,3994.570068359375,1802.47998046875
2013-11-26,4017.75,1802.75
2013-11-27,4044.75,1807.22998046875
2013-11-29,4059.889892578125,1805.81005859375
2013-12-02,4045.260009765625,1800.9000244140625
2013-12-03,4037.199951171875,1795.1500244140625
2013-12-04,4038.0,1792.81005859375
2013-12-05,4033.169921875,1785.030029296875
2013-12-06,4062.52001953125,1805.0899658203125
2013-12-09,4068.75,1808.3699951171875
2013-12-10,4060.489990234375,1802.6199951171875
2013-12-11,4003.81005859375,1782.219970703125
2013-12-12,3998.39990234375,1775.5
2013-12-13,4000.97998046875,1775.3199462890625
2013-12-16,4029.52001953125,1786.5400390625
2013-12-17,4023.679931640625,1781.0
2013-12-18,4070.06005859375,1810.6500244140625
2013-12-19,4058.139892578125,1809.5999755859375
2013-12-20,4104.740234375,1818.3199462890625
2013-12-23,4148.89990234375,1827.989990234375
2013-12-24,4155.419921875,1833.3199462890625
2013-12-26,4167.18017578125,1842.02001953125
2013-12-27,4156.58984375,1841.4000244140625
2013-12-30,4154.2001953125,1841.0699462890625
2013-12-31,4176.58984375,1848.3599853515625
2014-01-02,4143.06982421875,1831.97998046875
2014-01-03,4131.91015625,1831.3699951171875
2014-01-06,4113.68017578125,1826.77001953125
2014-01-07,4153.18017578125,1837.8800048828125
2014-01-08,4165.60986328125,1837.489990234375
2014-01-09,4156.18994140625,1838.1300048828125
2014-01-10,4174.669921875,1842.3699951171875
2014-01-13,4113.2998046875,1819.199951171875
2014-01-14,4183.02001953125,1838.8800048828125
2014-01-15,4214.8798828125,1848.3800048828125
2014-01-16,4218.68994140625,1845.8900146484375
2014-01-17,4197.580078125,1838.699951171875
2014-01-21,4225.759765625,1843.800048828125
2014-01-22,4243.0,1844.8599853515625
2014-01-23,4218.8798828125,1828.4599609375
2014-01-24,4128.169921875,1790.2900390625
2014-01-27,4083.610107421875,1781.56005859375
2014-01-28,4097.9599609375,1792.5
2014-01-29,4051.429931640625,1774.199951171875
2014-01-30,4123.1298828125,1794.18994140625
2014-01-31,4103.8798828125,1782.5899658203125
2014-02-03,3996.9599609375,1741.8900146484375
2014-02-04,4031.52001953125,1755.199951171875
2014-02-05,4011.550048828125,1751.6400146484375
2014-02-06,4057.1201171875,1773.4300537109375
2014-02-07,4125.85986328125,1797.02001953125
2014-02-10,4148.169921875,1799.8399658203125
2014-02-11,4191.0498046875,1819.75
2014-02-12,4201.2900390625,1819.260009765625
2014-02-13,4240.669921875,1829.8299560546875
2014-02-14,4244.02001953125,1838.6300048828125
2014-02-18,4272.77978515625,1840.760009765625
2014-02-19,4237.9501953125,1828.75
2014-02-20,4267.5498046875,1839.780029296875
2014-02-21,4263.41015625,1836.25
2014-02-24,4292.97021484375,1847.6099853515625
2014-02-25,4287.58984375,1845.1199951171875
2014-02-26,4292.06005859375,1845.1600341796875
2014-02-27,4318.93017578125,1854.2900390625
2014-02-28,4308.1201171875,1859.449951171875
2014-03-03,4277.2998046875,1845.72998046875
2014-03-04,4351.97021484375,1873.9100341796875
2014-03-05,4357.97021484375,1873.81005859375
2014-03-06,4352.1298828125,1877.030029296875
2014-03-07,4336.22021484375,1878.0400390625
2014-03-10,4334.4501953125,1877.1700439453125
2014-03-11,4307.18994140625,1867.6300048828125
2014-03-12,4323.330078125,1868.199951171875
2014-03-13,4260.419921875,1846.3399658203125
2014-03-14,4245.39990234375,1841.1300048828125
2014-03-17,4279.9501953125,1858.8299560546875
2014-03-18,4333.31005859375,1872.25
2014-03-19,4307.60009765625,1860.77001953125
2014-03-20,4319.2900390625,1872.010009765625
2014-03-21,4276.7900390625,1866.52001953125
2014-03-24,4226.39013671875,1857.43994140625
2014-03-25,4234.27001953125,1865.6199951171875
2014-03-26,4173.580078125,1852.56005859375
2014-03-27,4151.22998046875,1849.0400390625
2014-03-28,4155.759765625,1857.6199951171875
2014-03-31,4198.990234375,1872.3399658203125
2014-04-01,4268.0400390625,1885.52001953125
2014-04-02,4276.4599609375,1890.9000244140625
2014-04-03,4237.740234375,1888.77001953125
2014-04-04,4127.72998046875,1865.0899658203125
2014-04-07,4079.75,1845.0400390625
2014-04-08,4112.990234375,1851.9599609375
2014-04-09,4183.89990234375,1872.1800537109375
2014-04-10,4054.110107421875,1833.0799560546875
2014-04-11,3999.72998046875,1815.68994140625
2014-04-14,4022.68994140625,1830.6099853515625
2014-04-15,4034.159912109375,1842.97998046875
2014-04-16,4086.22998046875,1862.31005859375
2014-04-17,4095.52001953125,1864.8499755859375
2014-04-21,4121.5498046875,1871.8900146484375
2014-04-22,4161.4599609375,1879.550048828125
2014-04-23,4126.97021484375,1875.3900146484375
2014-04-24,4148.33984375,1878.6099853515625
2014-04-25,4075.56005859375,1863.4000244140625
2014-04-28,4074.39990234375,1869.4300537109375
2014-04-29,4103.5400390625,1878.3299560546875
2014-04-30,4114.56005859375,1883.949951171875
2014-05-01,4127.4501953125,1883.6800537109375
2014-05-02,4123.89990234375,1881.1400146484375
2014-05-05,4138.06005859375,1884.6600341796875
2014-05-06,4080.760009765625,1867.719970703125
2014-05-07,4067.669921875,1878.2099609375
2014-05-08,4051.5,1875.6300048828125
2014-05-09,4071.8701171875,1878.47998046875
2014-05-12,4143.85986328125,1896.6500244140625
2014-05-13,4130.169921875,1897.449951171875
2014-05-14,4100.6298828125,1888.530029296875
2014-05-15,4069.2900390625,1870.8499755859375
2014-05-16,4090.590087890625,1877.8599853515625
2014-05-19,4125.81005859375,1885.0799560546875
2014-05-20,4096.89013671875,1872.8299560546875
2014-05-21,4131.5400390625,1888.030029296875
2014-05-22,4154.33984375,1892.489990234375
2014-05-23,4185.81005859375,1900.530029296875
2014-05-27,4237.06982421875,1911.9100341796875
2014-05-28,4225.080078125,1909.780029296875
2014-05-29,4247.9501953125,1920.030029296875
2014-05-30,4242.6201171875,1923.5699462890625
2014-06-02,4237.2001953125,1924.969970703125
2014-06-03,4234.080078125,1924.239990234375
2014-06-04,4251.64013671875,1927.8800048828125
2014-06-05,4296.22998046875,1940.4599609375
2014-06-06,4321.39990234375,1949.43994140625
2014-06-09,4336.240234375,1951.27001953125
2014-06-10,4338.0,1950.7900390625
2014-06-11,4331.93017578125,1943.8900146484375
2014-06-12,4297.6298828125,1930.1099853515625
2014-06-13,4310.64990234375,1936.1600341796875
2014-06-16,4321.10009765625,1937.780029296875
2014-06-17,4337.22998046875,1941.989990234375
2014-06-18,4362.83984375,1956.97998046875
2014-06-19,4359.330078125,1959.47998046875
2014-06-20,4368.0400390625,1962.8699951171875
2014-06-23,4368.68017578125,1962.6099853515625
2014-06-24,4350.35009765625,1949.97998046875
2014-06-25,4379.759765625,1959.530029296875
2014-06-26,4379.0498046875,1957.219970703125
2014-06-27,4397.93017578125,1960.9599609375
2014-06-30,4408.18017578125,1960.22998046875
2014-07-01,4458.64990234375,1973.3199462890625
2014-07-02,4457.72998046875,1974.6199951171875
2014-07-03,4485.93017578125,1985.43994140625
2014-07-07,4451.52978515625,1977.6500244140625
2014-07-08,4391.4599609375,1963.7099609375
2014-07-09,4419.02978515625,1972.8299560546875
2014-07-10,4396.2001953125,1964.6800537109375
2014-07-11,4415.490234375,1967.5699462890625
2014-07-14,4440.419921875,1977.0999755859375
2014-07-15,4416.39013671875,1973.280029296875
2014-07-16,4425.97021484375,1981.5699462890625
2014-07-17,4363.4501953125,1958.1199951171875
2014-07-18,4432.14990234375,1978.219970703125
2014-07-21,4424.7001953125,1973.6300048828125
2014-07-22,4456.02001953125,1983.530029296875
2014-07-23,4473.7001953125,1987.010009765625
2014-07-24,4472.10986328125,1987.97998046875
2014-07-25,4449.56005859375,1978.3399658203125
2014-07-28,4444.91015625,1978.9100341796875
2014-07-29,4442.7001953125,1969.949951171875
2014-07-30,4462.89990234375,1970.0699462890625
2014-07-31,4369.77001953125,1930.6700439453125
2014-08-01,4352.64013671875,1925.1500244140625
2014-08-04,4383.89013671875,1938.989990234375
2014-08-05,4352.83984375,1920.2099609375
2014-08-06,4355.0498046875,1920.239990234375
2014-08-07,4334.97021484375,1909.5699462890625
2014-08-08,4370.89990234375,1931.5899658203125
2014-08-11,4401.330078125,1936.9200439453125
2014-08-12,4389.25,1933.75
2014-08-13,4434.1298828125,1946.719970703125
2014-08-14,4453.0,1955.1800537109375
2014-08-15,4464.93017578125,1955.06005859375
2014-08-18,4508.31005859375,1971.739990234375
2014-08-19,4527.509765625,1981.5999755859375
2014-08-20,4526.47998046875,1986.510009765625
2014-08-21,4532.10009765625,1992.3699951171875
2014-08-22,4538.5498046875,1988.4000244140625
2014-08-25,4557.35009765625,1997.9200439453125
2014-08-26,4570.64013671875,2000.02001953125
2014-08-27,4569.6201171875,2000.1199951171875
2014-08-28,4557.7001953125,1996.739990234375
2014-08-29,4580.27001953125,2003.3699951171875
2014-09-02,4598.18994140625,2002.280029296875
2014-09-03,4572.56005859375,2000.719970703125
2014-09-04,4562.2900390625,1997.6500244140625
2014-09-05,4582.89990234375,2007.7099609375
2014-09-08,4592.2900390625,2001.5400390625
2014-09-09,4552.2900390625,1988.43994140625
2014-09-10,4586.52001953125,1995.68994140625
2014-09-11,4591.81005859375,1997.449951171875
2014-09-12,4567.60009765625,1985.5400390625
2014-09-15,4518.89990234375,1984.1300048828125
2014-09-16,4552.759765625,1998.97998046875
2014-09-17,4562.18994140625,2001.5699462890625
2014-09-18,4593.43017578125,2011.3599853515625
2014-09-19,4579.7900390625,2010.4000244140625
2014-09-22,4527.68994140625,1994.2900390625
2014-09-23,4508.68994140625,1982.77001953125
2014-09-24,4555.22021484375,1998.300048828125
2014-09-25,4466.75,1965.989990234375
2014-09-26,4512.18994140625,1982.8499755859375
2014-09-29,4505.85009765625,1977.800048828125
2014-09-30,4493.39013671875,1972.2900390625
2014-10-01,4422.08984375,1946.1600341796875
2014-10-02,4430.2001953125,1946.1700439453125
2014-10-03,4475.6201171875,1967.9000244140625
2014-10-06,4454.7998046875,1964.8199462890625
2014-10-07,4385.2001953125,1935.0999755859375
2014-10-08,4468.58984375,1968.8900146484375
2014-10-09,4378.33984375,1928.2099609375
2014-10-10,4276.240234375,1906.1300048828125
2014-10-13,4213.66015625,1874.739990234375
2014-10-14,4227.169921875,1877.699951171875
2014-10-15,4215.31982421875,1862.489990234375
2014-10-16,4217.39013671875,1862.760009765625
2014-10-17,4258.43994140625,1886.760009765625
2014-10-20,4316.06982421875,1904.010009765625
2014-10-21,4419.47998046875,1941.280029296875
